onset	duration	value	accuracy	response_time	trial_type
4.007	1.392	M	0	936	first_nogo
5.508	1.491	P	1	0	first_nogo
7.108	1.191	M	1	0	first_nogo
8.408	1.791	H	1	0	first_nogo
10.309	1.19	J	1	0	first_nogo
11.609	1.19	B	1	0	first_nogo
12.91	1.389	J	1	0	first_nogo
14.41	1.489	X	1	405	first_go
16.01	1.489	O	1	0	first_nogo
17.611	1.688	L	1	0	first_nogo
19.411	1.488	B	1	0	first_nogo
21.012	1.187	Q	1	0	first_nogo
22.312	1.687	G	1	0	first_nogo
24.113	1.386	X	1	317	first_go
25.598	1.501	A	1	0	first_nogo
27.198	1.501	S	1	0	first_nogo
28.798	1.701	L	1	0	first_nogo
30.598	1.601	X	1	392	first_go
32.298	1.501	+	NA	0	first_fix
33.899	1.6	Q	1	0	first_nogo
35.599	1.5	X	1	591	first_go
37.2	1.399	X	1	486	first_go
38.7	1.799	X	1	402	first_go
40.601	1.698	X	1	493	first_go
42.401	1.398	X	1	405	first_go
43.901	1.798	U	1	0	first_nogo
45.802	1.497	O	1	0	first_nogo
47.402	1.597	J	1	0	first_nogo
49.103	1.796	T	1	0	first_nogo
51.003	1.696	U	1	0	first_nogo
52.804	1.695	X	1	457	first_go
54.604	1.595	R	1	0	first_nogo
56.305	1.194	+	NA	0	first_fix
57.605	1.794	X	1	448	first_go
59.506	1.693	I	1	0	first_nogo
61.306	1.693	A	1	0	first_nogo
63.107	1.392	U	1	0	first_nogo
64.607	1.492	Q	1	0	first_nogo
66.208	1.291	+	NA	0	first_fix
67.608	1.291	H	1	0	first_nogo
69.008	1.791	F	1	0	first_nogo
70.909	1.69	N	1	0	first_nogo
72.709	1.79	X	1	448	first_go
74.61	1.389	S	1	0	first_nogo
76.11	1.289	T	1	0	first_nogo
77.511	1.488	X	1	414	first_go
79.111	1.788	T	1	0	first_nogo
81.012	1.187	S	1	0	first_nogo
82.312	1.287	B	1	0	first_nogo
83.712	1.587	I	1	0	first_nogo
85.398	1.501	D	1	0	first_nogo
86.998	1.501	A	1	0	first_nogo
88.598	1.201	R	1	0	first_nogo
89.898	1.401	P	1	0	first_nogo
91.398	1.301	H	1	0	first_nogo
92.798	1.401	G	1	0	first_nogo
94.299	1.2	I	1	0	first_nogo
95.599	1.3	X	1	454	first_go
96.999	1.8	F	1	0	first_nogo
98.9	1.599	X	1	504	first_go
100.6	1.699	E	1	0	first_nogo
