onset	duration	value	accuracy	response_time	trial_type
4.01	3.389	E	0	0	vowcon_na
7.511	7.388	e	1	2074	vowcon_repeat
14.998	5.901	T	1	2067	vowcon_repeat
20.998	5.901	a	1	1691	vowcon_repeat
27	3.899	R	0	1886	upplow_switch
31.001	6.398	E	1	1399	upplow_repeat
37.503	3.396	T	1	1787	vowcon_switch
41.004	4.895	A	1	2315	vowcon_repeat
46.005	3.894	u	1	1849	upplow_switch
50.006	6.393	U	1	1647	vowcon_switch
56.508	7.391	F	1	1668	vowcon_repeat
64.01	4.389	t	1	1773	upplow_switch
68.512	8.887	I	1	2357	vowcon_switch
77.498	7.401	U	1	1837	upplow_switch
85	6.899	t	1	1679	vowcon_switch
92.002	7.397	M	1	1391	vowcon_repeat
99.504	4.895	R	1	1643	upplow_switch
104.505	3.394	M	1	1819	upplow_repeat
108.006	5.393	r	1	2195	vowcon_switch
113.508	8.891	T	1	1556	upplow_switch
122.51	8.389	e	1	1935	upplow_repeat
130.998	7.901	I	1	1812	upplow_repeat
138.998	9.401	R	1	1292	upplow_repeat
148.501	3.898	A	1	1931	vowcon_switch
152.502	7.897	R	1	1269	upplow_switch
160.505	6.394	F	1	1512	upplow_repeat
167.006	4.393	+	NA	0	_fix
171.508	8.391	a	1	1374	upplow_repeat
180.01	7.889	E	1	2373	vowcon_switch
188.012	7.387	r	1	2308	vowcon_repeat
195.498	5.901	f	1	2294	vowcon_repeat
201.5	7.899	i	1	1570	upplow_switch
209.502	6.397	m	1	1706	vowcon_switch
216.004	6.895	u	1	1636	vowcon_repeat
223.006	9.393	I	0	2495	vowcon_repeat
232.509	9.39	e	1	1583	vowcon_repeat
242.011	8.888	+	NA	0	_fix
250.998	5.401	a	1	2235	upplow_switch
256.499	6.9	I	1	1935	upplow_repeat
263.501	6.898	r	1	1346	vowcon_switch
270.503	4.896	r	1	1536	upplow_switch
275.504	7.395	f	1	1468	upplow_repeat
283.006	8.893	u	1	1674	vowcon_switch
292.009	6.39	m	1	1600	upplow_switch
298.511	3.388	r	1	1865	upplow_repeat
302.012	8.387	F	1	2004	vowcon_switch
310.498	6.901	R	1	1449	upplow_switch
317.5	5.399	u	1	2054	upplow_repeat
323.001	6.898	a	1	1575	upplow_repeat
330.003	4.396	e	1	1358	vowcon_switch
334.504	4.895	m	1	1969	vowcon_repeat
339.506	6.393	E	1	1408	upplow_switch
346.008	6.391	+	NA	0	_fix
352.51	4.389	A	1	1446	upplow_repeat
357.011	5.888	E	1	1324	upplow_repeat
363.013	5.386	r	1	1967	vowcon_switch
368.498	6.401	i	1	1573	upplow_switch
374.999	5.9	f	1	1199	upplow_repeat
381.001	5.398	+	NA	0	_fix
386.503	3.896	u	1	1423	upplow_repeat
390.504	5.395	i	1	1808	vowcon_switch
396.005	5.894	R	1	2367	vowcon_repeat
402.007	6.892	M	1	1426	upplow_switch
409.009	9.39	t	1	1336	upplow_repeat
418.512	5.887	A	0	1807	vowcon_switch
424.498	8.401	+	NA	0	_fix
