onset	duration	value	accuracy	response_time	trial_type
6.51	1.7	+	NA	0	TwoBack_fix
8.227	1.484	V	NA	936	TwoBack_na
9.728	1.583	P	NA	441	TwoBack_na
11.328	1.784	F	1	986	TwoBack_NonTarget
13.129	1.483	P	1	850	TwoBack_Target
14.629	1.784	H	1	426	TwoBack_NonTarget
16.43	1.983	V	1	505	TwoBack_NonTarget
18.43	1.584	N	1	641	TwoBack_NonTarget
20.031	1.883	V	1	491	TwoBack_Target
21.916	1.799	C	1	526	TwoBack_NonTarget
23.732	1.483	D	1	627	TwoBack_NonTarget
25.232	1.684	N	1	634	TwoBack_NonTarget
26.933	1.583	D	1	614	TwoBack_Target
28.533	1.684	K	1	477	TwoBack_NonTarget
30.234	1.783	P	1	448	TwoBack_NonTarget
32.034	1.884	+	NA	0	TwoBack_fix
33.935	1.583	K	1	690	TwoBack_Target
35.535	1.684	F	1	481	TwoBack_NonTarget
37.236	1.983	Q	1	557	TwoBack_NonTarget
39.236	1.484	F	1	510	TwoBack_Target
40.737	1.883	S	1	457	TwoBack_NonTarget
42.637	1.684	T	1	460	TwoBack_NonTarget
44.338	1.583	D	1	584	TwoBack_NonTarget
45.923	1.599	T	0	566	TwoBack_Target
47.539	1.983	C	1	863	TwoBack_NonTarget
49.539	1.584	M	1	782	TwoBack_NonTarget
51.14	1.383	C	1	516	TwoBack_Target
52.54	1.684	K	1	484	TwoBack_NonTarget
54.241	1.583	S	1	529	TwoBack_NonTarget
55.841	1.384	P	1	649	TwoBack_NonTarget
57.242	1.483	S	1	535	TwoBack_Target
58.742	1.784	W	1	555	TwoBack_NonTarget
60.543	1.783	S	1	959	TwoBack_Target
62.343	1.584	+	NA	0	TwoBack_fix
63.944	1.983	B	1	522	TwoBack_NonTarget
65.944	1.884	Z	1	506	TwoBack_NonTarget
67.845	1.983	B	1	677	TwoBack_Target
69.845	1.484	Z	1	932	TwoBack_Target
71.346	1.583	B	1	966	TwoBack_Target
72.946	1.884	K	1	568	TwoBack_NonTarget
74.847	1.783	L	1	527	TwoBack_NonTarget
76.647	1.584	D	1	680	TwoBack_NonTarget
78.248	1.683	W	1	642	TwoBack_NonTarget
79.948	1.584	D	1	546	TwoBack_Target
81.549	1.383	P	1	853	TwoBack_NonTarget
82.949	1.484	P	0	0	TwoBack_NonTarget
84.45	1.383	P	1	808	TwoBack_Target
85.85	1.783	M	1	600	TwoBack_NonTarget
87.651	1.783	R	0	661	TwoBack_NonTarget
89.451	1.784	H	1	517	TwoBack_NonTarget
91.252	1.483	R	0	0	TwoBack_Target
92.752	1.984	Z	0	582	TwoBack_NonTarget
94.753	1.483	D	1	489	TwoBack_NonTarget
96.253	1.884	G	1	428	TwoBack_NonTarget
98.154	1.683	D	1	696	TwoBack_Target
99.854	1.884	T	1	667	TwoBack_NonTarget
101.755	1.683	Y	1	708	TwoBack_NonTarget
103.455	1.784	T	1	602	TwoBack_Target
105.256	1.983	C	1	585	TwoBack_NonTarget
107.256	1.684	+	NA	0	TwoBack_fix
108.957	1.383	K	1	988	TwoBack_NonTarget
110.357	1.384	D	0	684	TwoBack_NonTarget
111.758	1.383	K	1	715	TwoBack_Target
113.158	1.383	B	1	539	TwoBack_NonTarget
114.558	1.984	V	1	576	TwoBack_NonTarget
116.559	1.683	Z	1	783	TwoBack_NonTarget
118.259	1.884	V	0	686	TwoBack_Target
120.16	1.383	Z	0	985	TwoBack_Target
121.56	1.784	V	1	830	TwoBack_Target
123.361	1.983	P	1	669	TwoBack_NonTarget
125.362	1.683	H	1	959	TwoBack_NonTarget
127.062	1.683	P	1	680	TwoBack_Target
128.762	1.884	T	1	668	TwoBack_NonTarget
130.663	1.384	P	1	519	TwoBack_Target
132.063	1.784	H	1	607	TwoBack_NonTarget
133.864	1.983	H	0	937	TwoBack_NonTarget
135.865	1.483	H	1	720	TwoBack_Target
137.365	1.383	C	1	649	TwoBack_NonTarget
138.765	1.384	D	1	588	TwoBack_NonTarget
140.166	1.883	J	1	626	TwoBack_NonTarget
142.066	1.484	P	0	740	TwoBack_NonTarget
143.567	1.583	J	1	743	TwoBack_Target
145.167	1.984	+	NA	0	TwoBack_fix
147.168	1.883	D	1	654	TwoBack_NonTarget
149.068	1.884	Q	1	653	TwoBack_NonTarget
150.969	1.683	D	1	768	TwoBack_Target
152.669	1.484	Q	1	737	TwoBack_Target
154.17	1.383	F	1	526	TwoBack_NonTarget
155.57	1.584	Z	1	518	TwoBack_NonTarget
157.171	1.683	T	1	854	TwoBack_NonTarget
158.871	1.484	Z	1	817	TwoBack_Target
160.372	1.783	M	1	690	TwoBack_NonTarget
162.172	1.984	D	1	885	TwoBack_NonTarget
164.173	1.983	J	1	684	TwoBack_NonTarget
166.173	1.784	D	1	620	TwoBack_Target
167.974	1.583	W	1	554	TwoBack_NonTarget
169.574	1.684	D	1	673	TwoBack_Target
171.275	1.883	+	NA	0	TwoBack_fix
179.16	1.501	+	NA	0	ZeroBack_fix
180.678	1.883	M	1	527	ZeroBack_NonTarget
182.578	1.884	X	1	731	ZeroBack_Target
184.479	1.983	N	1	502	ZeroBack_NonTarget
186.479	1.984	V	1	502	ZeroBack_NonTarget
188.48	1.683	F	1	985	ZeroBack_NonTarget
190.18	1.784	D	1	644	ZeroBack_NonTarget
191.981	1.383	X	1	651	ZeroBack_Target
193.381	1.484	W	1	506	ZeroBack_NonTarget
194.882	1.683	N	1	499	ZeroBack_NonTarget
196.582	1.784	X	1	665	ZeroBack_Target
198.383	1.883	Q	1	504	ZeroBack_NonTarget
200.283	1.584	Q	1	517	ZeroBack_NonTarget
201.884	1.383	X	1	484	ZeroBack_Target
203.284	1.884	L	1	420	ZeroBack_NonTarget
205.185	1.783	+	NA	0	ZeroBack_fix
206.985	1.784	F	1	551	ZeroBack_NonTarget
208.786	1.783	Z	1	659	ZeroBack_NonTarget
210.586	1.784	J	1	613	ZeroBack_NonTarget
212.387	1.683	H	1	578	ZeroBack_NonTarget
214.087	1.484	V	1	545	ZeroBack_NonTarget
215.588	1.583	F	1	491	ZeroBack_NonTarget
217.188	1.584	X	1	578	ZeroBack_Target
218.789	1.983	X	1	616	ZeroBack_Target
220.789	1.384	P	1	523	ZeroBack_NonTarget
222.19	1.783	B	1	490	ZeroBack_NonTarget
223.99	1.884	S	1	522	ZeroBack_NonTarget
225.891	1.683	X	1	613	ZeroBack_Target
227.591	1.484	X	1	678	ZeroBack_Target
229.092	1.583	D	1	619	ZeroBack_NonTarget
230.692	1.784	X	1	469	ZeroBack_Target
232.493	1.983	P	0	0	ZeroBack_NonTarget
234.493	1.484	X	1	563	ZeroBack_Target
235.994	1.783	J	1	573	ZeroBack_NonTarget
237.794	1.684	D	1	637	ZeroBack_NonTarget
239.495	1.483	B	1	529	ZeroBack_NonTarget
240.995	1.984	+	NA	0	ZeroBack_fix
242.996	1.583	X	1	609	ZeroBack_Target
244.596	1.784	L	1	396	ZeroBack_NonTarget
246.397	1.983	V	1	547	ZeroBack_NonTarget
248.397	1.984	C	1	467	ZeroBack_NonTarget
250.398	1.383	G	1	431	ZeroBack_NonTarget
251.798	1.384	M	1	511	ZeroBack_NonTarget
253.199	1.483	P	1	472	ZeroBack_NonTarget
254.699	1.884	X	1	629	ZeroBack_Target
256.6	1.683	D	1	405	ZeroBack_NonTarget
258.3	1.684	X	1	532	ZeroBack_Target
260.001	1.483	S	1	439	ZeroBack_NonTarget
261.501	1.384	+	NA	0	ZeroBack_fix
262.901	1.384	J	1	491	ZeroBack_NonTarget
264.302	1.383	X	1	568	ZeroBack_Target
265.702	1.584	B	1	474	ZeroBack_NonTarget
267.303	1.383	X	1	673	ZeroBack_Target
268.703	1.984	R	1	479	ZeroBack_NonTarget
270.704	1.583	R	1	812	ZeroBack_NonTarget
272.304	1.484	+	NA	0	ZeroBack_fix
273.805	1.683	H	1	730	ZeroBack_NonTarget
275.505	1.584	X	1	438	ZeroBack_Target
277.106	1.783	S	1	525	ZeroBack_NonTarget
278.906	1.684	B	1	501	ZeroBack_NonTarget
280.607	1.583	D	1	473	ZeroBack_NonTarget
282.207	1.484	X	1	464	ZeroBack_Target
283.708	1.783	N	1	440	ZeroBack_NonTarget
285.508	1.584	X	1	531	ZeroBack_Target
287.109	1.683	R	1	423	ZeroBack_NonTarget
288.809	1.784	S	1	436	ZeroBack_NonTarget
290.61	1.483	X	1	588	ZeroBack_Target
292.11	1.583	J	1	430	ZeroBack_NonTarget
293.71	1.784	X	0	478	ZeroBack_Target
295.511	1.383	X	1	533	ZeroBack_Target
296.911	1.684	F	1	536	ZeroBack_NonTarget
298.612	1.583	+	NA	0	ZeroBack_fix
300.212	1.884	T	1	635	ZeroBack_NonTarget
302.113	1.883	X	1	555	ZeroBack_Target
304.013	1.684	B	1	458	ZeroBack_NonTarget
305.714	1.983	F	1	494	ZeroBack_NonTarget
307.699	1.599	F	1	498	ZeroBack_NonTarget
309.315	1.783	B	1	538	ZeroBack_NonTarget
311.116	1.983	K	1	690	ZeroBack_NonTarget
313.116	1.384	Q	1	507	ZeroBack_NonTarget
314.517	1.683	T	1	511	ZeroBack_NonTarget
316.217	1.883	X	1	589	ZeroBack_Target
318.118	1.583	X	1	673	ZeroBack_Target
319.718	1.383	W	1	574	ZeroBack_NonTarget
321.118	1.684	+	NA	0	ZeroBack_fix
322.819	1.883	X	1	612	ZeroBack_Target
324.719	1.884	Z	1	488	ZeroBack_NonTarget
326.62	1.383	P	1	587	ZeroBack_NonTarget
328.02	1.684	S	1	635	ZeroBack_NonTarget
329.721	1.983	X	1	475	ZeroBack_Target
331.722	1.483	X	1	658	ZeroBack_Target
333.222	1.883	V	1	473	ZeroBack_NonTarget
335.107	1.499	D	1	572	ZeroBack_NonTarget
336.623	1.883	X	1	589	ZeroBack_Target
338.523	1.984	X	1	513	ZeroBack_Target
340.524	1.984	G	1	499	ZeroBack_NonTarget
342.525	1.683	X	1	394	ZeroBack_Target
344.225	1.584	+	NA	0	ZeroBack_fix
351.811	1.9	+	NA	0	OneBack_fix
353.728	1.883	Q	NA	863	OneBack_na
355.628	1.884	C	1	707	OneBack_NonTarget
357.529	1.483	C	1	662	OneBack_Target
359.029	1.384	F	1	559	OneBack_NonTarget
360.43	1.683	T	1	553	OneBack_NonTarget
362.13	1.984	W	1	538	OneBack_NonTarget
364.131	1.583	H	1	544	OneBack_NonTarget
365.731	1.784	H	1	636	OneBack_Target
367.532	1.383	H	1	561	OneBack_Target
368.932	1.684	R	1	466	OneBack_NonTarget
370.633	1.983	+	NA	0	OneBack_fix
372.633	1.484	Q	1	813	OneBack_NonTarget
